snapshot_date,policy_start_year,business_type_category,chengdu_branch,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,D,X,,,0106移动展业(App),959.43,557.258,1,0,0,249.45,0,959.43,412.3719,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,D,X,,,0201PC,746.23,232.0469,1,0,0,74.62,0,746.23,208.8431,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,E,A,,,0106移动展业(App),754.72,184.5445,1,0,0,113.21,0,754.72,156.8624,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,E,B,,,0106移动展业(App),1603.78,580.1264,2,0,0,66.03,0,1603.78,556.2417,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,E,C,,,0106移动展业(App),1509.44,928.409,2,0,0,75.48,0,1509.44,881.9836,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,E,C,,,0201PC,849.06,179.1168,1,0,0,0,0,849.06,179.1168,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,F,B,,,0106移动展业(App),3293.41,310.1461,4,0,0,0,0,3293.41,310.1461,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,F,C,,,0106移动展业(App),1689.63,124.1243,2,0,0,0,0,1689.63,124.1243,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,F,C,,,0107B2B,849.06,37.2,1,0,0,0,0,849.06,37.2,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,F,C,,,0201PC,959.43,92.9,1,0,0,0,0,959.43,92.9,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,F,E,,,0106移动展业(App),12017.02,1127.2048,14,0,0,0,0,12017.02,1127.2048,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,F,E,,,0107B2B,849.06,51.2,1,0,0,0,0,849.06,51.2,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,FALSE,单交,FALSE,转保,F,E,,,0201PC,660.38,81.4,1,0,0,0,0,660.38,81.4,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,主全,FALSE,续保,A,A,,,0106移动展业(App),754.72,439.4348,1,0,0,37.74,0,754.72,417.4608,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,主全,FALSE,续保,A,C,,,0106移动展业(App),660.38,206.2557,1,0,0,33.02,0,660.38,195.9426,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,主全,FALSE,转保,A,A,,,0106移动展业(App),2830.2,732.4704,4,0,0,141.51,0,2830.2,695.8469,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,主全,FALSE,转保,B,A,,,0106移动展业(App),2563.21,895.6735,3,0,0,128.16,0,2563.21,850.89,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,主全,FALSE,转保,B,B,,,0106移动展业(App),1066.04,23.4,1,0,0,0,0,1066.04,23.4,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,主全,FALSE,转保,B,D,,,0106移动展业(App),959.43,395.8196,1,0,0,0,0,959.43,395.8196,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,主全,FALSE,转保,B,E,,,0106移动展业(App),849.06,23.3,1,0,0,0,0,849.06,23.3,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,主全,FALSE,转保,C,A,,,0106移动展业(App),849.06,276.8168,1,0,0,42.45,0,849.06,262.977,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,主全,FALSE,转保,C,B,,,0106移动展业(App),754.72,414.3206,1,0,0,37.74,0,754.72,393.6024,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,主全,FALSE,转保,E,A,,,0106移动展业(App),746.23,376.1817,1,0,0,37.31,0,746.23,357.3734,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,主全,FALSE,转保,E,E,,,0106移动展业(App),849.06,74.4,1,0,0,0,0,849.06,74.4,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,交三,FALSE,续保,A,A,,,0106移动展业(App),2264.16,1125.1014,3,0,0,113.21,0,2264.16,1068.8454,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,交三,FALSE,续保,A,C,,,0106移动展业(App),660.38,458.4967,1,0,0,33.02,0,660.38,435.5712,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,交三,FALSE,转保,A,B,,,0106移动展业(App),1698.12,142.9639,2,0,0,84.9,0,1698.12,135.8162,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,交三,FALSE,转保,B,D,,,0106移动展业(App),959.43,165.6002,1,0,0,0,0,959.43,165.6002,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,交三,FALSE,转保,C,B,,,0106移动展业(App),660.38,452.3151,1,0,0,33.02,0,660.38,429.6986,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,交三,FALSE,转保,C,C,,,0106移动展业(App),660.38,57.9,1,0,0,33.02,0,660.38,55.0049,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,交三,FALSE,转保,C,D,,,0106移动展业(App),660.38,27.1,1,0,0,0,0,660.38,27.1,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,交三,FALSE,转保,E,C,,,0106移动展业(App),746.23,438.2823,1,0,0,37.31,0,746.23,416.3691,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,交三,FALSE,转保,F,E,,,0106移动展业(App),660.38,56.1,1,0,0,0,0,660.38,56.1,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,续保,C,B,,,0101柜面,660.38,48.9,1,0,0,33.02,0,660.38,46.4549,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,,,,,0106移动展业(App),17471.76,1565.3057,18,3,4294.34,218.2,0,17471.76,-2748.5829,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,A,,,,0106移动展业(App),1886.8,676.2828,2,0,0,94.34,0,1886.8,642.4687,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,A,A,,,0106移动展业(App),2452.84,958.2402,3,0,0,122.65,0,2452.84,910.3251,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,A,B,,,0106移动展业(App),1698.12,523.0701,2,0,0,84.91,0,1698.12,496.9153,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,A,C,,,0106移动展业(App),660.38,199.0186,1,0,0,33.02,0,660.38,189.0674,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,B,,,,0106移动展业(App),943.4,629.041,1,0,0,0,0,943.4,629.041,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,B,B,,,0106移动展业(App),2452.84,825.2381,3,1,2263.22,122.65,0,2452.84,-1479.2465,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,C,A,,,0106移动展业(App),6320.78,2898.338,7,1,5859,0,0,6320.78,-2960.662,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,C,B,,,0106移动展业(App),1415.1,782.3973,2,0,0,0,0,1415.1,782.3973,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,C,B,,,0201PC,754.72,222.2805,1,0,0,0,0,754.72,222.2805,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,E,A,,,0106移动展业(App),1792.46,392.911,2,0,0,0,0,1792.46,392.911,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,E,E,,,0106移动展业(App),849.06,588.5265,1,0,0,0,0,849.06,588.5265,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,F,,,,0106移动展业(App),943.4,11.3,1,0,0,0,0,943.4,11.3,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,交强险,TRUE,单交,FALSE,转保,F,E,,,0106移动展业(App),849.06,408.2466,1,0,0,0,0,849.06,408.2466,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,A,A,,,0101柜面,1740.21,419.5575,1,0,0,252.33,2047.3048,1740.21,358.7218,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,A,A,,,0106移动展业(App),4244.2,1577.0432,4,1,209.43,959.97,4993.2006,4244.2,1010.9113,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,A,A,,,0202APP,3119.01,1639.3859,2,0,0,748.57,3669.4361,3119.01,1245.9293,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,A,B,,,0106移动展业(App),30072.96,11566.463,16,2,1615.84,7075.88,35379.9215,30072.96,7229.1448,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,A,B,,,0107B2B,763.57,126.0278,1,0,0,152.72,898.319,763.57,100.8213,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,A,C,,,0106移动展业(App),8972.7,3233.6882,7,0,0,1908.1,10556.0982,8972.7,2546.0245,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,A,D,,,0106移动展业(App),1312,64.7,1,0,0,314.88,1381.0372,1312,49.172,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,B,A,,,0106移动展业(App),2451.67,1254.3905,2,0,0,437.62,3002.7033,2451.67,1030.4834,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,B,B,,,0101柜面,3855.27,2181.8236,3,0,0,852.61,4058.1528,3855.27,1699.3037,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,B,B,,,0106移动展业(App),140971.1,56828.6788,77,11,24264.94,30677.74,144233.1912,140971.1,20196.8392,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,B,B,,,0107B2B,2707.25,893.6452,2,0,0,675.95,2849.7342,2707.25,670.5186,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,B,C,,,0106移动展业(App),134772.59,56633.0661,66,8,43778.39,32411.12,138346.7745,134772.59,-764.867,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,B,C,,,0107B2B,8010.64,5116.0013,2,0,0,1788.21,8432.2418,8010.64,3973.9596,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,B,C,,,0201PC,1027.09,633.1377,1,0,0,184.88,1081.1417,1027.09,519.1705,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,B,C,,,0202APP,2634.46,1169.2672,1,2,1959.55,711.3,2773.1014,2634.46,-1105.9831,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,B,D,,,0106移动展业(App),15210.07,4742.3815,9,0,0,1953.59,13253.2634,15210.07,4133.2673,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,B,E,,,0106移动展业(App),18485.72,4811.695,8,2,1309.43,3463.79,19780.8076,18485.72,2600.6663,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,B,E,,,0107B2B,1086.55,235.1711,1,0,0,217.31,1278.2911,1086.55,188.1369,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,C,B,,,0106移动展业(App),6845.78,2441.7023,4,0,0,1594.74,5680.7428,6845.78,1872.9022,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,C,C,,,0106移动展业(App),1480.41,1026.1472,1,0,0,310.88,1558.3201,1480.41,810.6605,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,C,D,,,0106移动展业(App),1703.46,508.7045,1,0,0,255.52,1720.674,1703.46,432.3985,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,D,B,,,0101柜面,1039,304.5836,1,0,0,207.81,903.4717,1039,243.6639,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,D,B,,,0106移动展业(App),33746.38,14360.6632,27,4,24710.38,6175.1,28441.3592,33746.38,-12977.5107,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,D,B,,,0107B2B,4717.65,1989.015,3,0,0,1061.05,4102.3136,4717.65,1541.6642,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,D,B,,,0202APP,1785.23,748.3293,1,3,311.32,428.45,1552.3852,1785.23,257.4124,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,D,C,,,0106移动展业(App),12368.23,5158.9852,10,1,0,2921.33,10754.9991,12368.23,3940.452,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,D,D,,,0106移动展业(App),5134.33,1685.0975,3,0,0,531.13,4141.3158,5134.33,1510.7796,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,D,E,,,0106移动展业(App),3880.9,1934.7907,2,1,0,0,2863.1998,3880.9,1934.7907,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,D,E,,,0110融合销售,2138.09,538.9158,1,0,0,88.09,1859.212,2138.09,516.7123,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,续保,F,E,,,0106移动展业(App),2928.3,160.4548,1,0,0,0,1952.2038,2928.3,160.4548,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,A,,,,0106移动展业(App),1457.89,655.0519,1,0,0,72.9,1707.1167,1457.89,622.2969,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,A,A,,,0106移动展业(App),11293.28,4288.8359,8,2,3419.79,2320.15,13405.6235,11293.28,-12.0748,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,A,B,,,0106移动展业(App),33051.55,7077.2723,20,2,216.98,7289.78,39051.7395,33051.55,5299.3441,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,A,B,,,0201PC,1744.84,648.098,2,0,0,328.65,2052.7526,1744.84,526.0253,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,A,C,,,0106移动展业(App),46864.55,18615.234,17,3,1237.14,12079.36,55134.7614,46864.55,12580.0086,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,A,C,,,0202APP,1269.08,59.1,1,0,0,266.51,1493.0397,1269.08,46.6889,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,A,D,,,0106移动展业(App),16505.71,6468.6153,10,3,18969.3,2151.12,17374.3776,16505.71,-13343.7122,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,A,D,,,0202APP,1725.53,921.8585,1,0,0,258.83,1816.3409,1725.53,783.5795,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,A,E,,,0106移动展业(App),31821.97,13205.9541,13,2,5945.04,7452.4,33496.7987,31821.97,4168.2064,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,A,X,,,0106移动展业(App),2348.25,173.7062,1,0,0,657.51,2863.719,2348.25,125.0684,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,B,,,,0106移动展业(App),1438.95,733.2732,1,0,0,345.35,1564.0724,1438.95,557.2866,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,B,A,,,0106移动展业(App),8054.06,3476.4862,4,0,0,2049.31,10823.9121,8054.06,2591.914,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,B,B,,,0106移动展业(App),90842.99,46838.0863,37,10,6916.75,24076.28,93003.3414,90842.99,27507.7546,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,B,B,,,0201PC,5496.11,1315.8391,2,0,0,1078.39,5785.3815,5496.11,1057.6587,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,B,C,,,0106移动展业(App),138326.01,63163.1084,42,7,36390.28,37219.91,141951.7112,138326.01,9777.2886,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,B,C,,,0201PC,5616.8,1015.3362,2,0,0,1080.1,5912.4253,5616.8,820.089,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,B,C,,,0202APP,4295.06,2244.5502,2,0,0,1094.08,4051.4602,4295.06,1672.7963,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,B,D,,,0106移动展业(App),9177.83,3510.6821,6,0,0,1205.11,8543.9111,9177.83,3049.7062,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,B,D,,,0202APP,2707.08,674.9158,1,0,0,406.07,2734.4244,2707.08,573.6765,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,B,E,,,0106移动展业(App),98093.75,31693.9616,31,8,38246.98,20823.86,112354.9893,98093.75,-13281.1802,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,C,A,,,0106移动展业(App),7591.11,1565.3201,1,0,0,2125.51,6901.0074,7591.11,1127.0307,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,C,B,,,0106移动展业(App),8916.52,3777.979,5,1,94.3,1660.13,7586.3991,8916.52,2980.2327,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,C,C,,,0106移动展业(App),10815.3,3166.3721,6,0,0,2441.78,9763.1086,10815.3,2451.4974,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,C,D,,,0106移动展业(App),3246.31,613.3597,2,0,0,322.06,3279.1053,3246.31,552.5095,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,C,E,,,0106移动展业(App),3787.58,830.1545,1,0,0,0,2764.6611,3787.58,830.1545,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,D,,,,0106移动展业(App),2235.87,1163.8775,1,0,0,536.61,1944.2282,2235.87,884.5463,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,D,B,,,0106移动展业(App),17338.48,7760.5184,12,2,1016.98,4012.04,15076.984,17338.48,4947.7922,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,D,C,,,0101柜面,1259.66,745.4426,1,0,0,226.74,1095.3641,1259.66,611.2622,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,D,C,,,0106移动展业(App),15260.47,7549.8624,9,1,3150.63,3580.69,13269.9712,15260.47,2627.7459,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,D,C,,,0201PC,2053.35,956.3548,1,0,0,492.8,1785.5209,2053.35,726.8315,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,D,D,,,0201PC,1562.43,513.6756,1,0,0,234.36,1358.6343,1562.43,436.6258,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,主全,FALSE,转保,D,E,,,0106移动展业(App),9645.94,4618.8158,5,5,4230.66,637.92,7174.2659,9645.94,82.6972,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,A,A,,,0106移动展业(App),7119.47,1474.6977,10,2,209.43,1656.35,8375.8134,7119.47,922.1782,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,A,B,,,0106移动展业(App),23271.32,4500.0394,39,0,0,5410.42,27377.9988,23271.32,3453.8116,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,A,B,,,0107B2B,520.66,346.6312,1,1,303.77,124.97,612.5316,520.66,-40.338,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,A,C,,,0106移动展业(App),2280,861.4674,5,1,0,495.43,2682.3679,2280,674.2758,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,A,C,,,0107B2B,429.71,266.067,1,0,0,107.43,505.5406,429.71,199.5487,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,A,D,,,0101柜面,735.58,394.9964,1,1,0,110.34,774.3038,735.58,335.7453,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,A,D,,,0106移动展业(App),2616.65,624.7094,4,1,209.43,318.28,2754.3254,2616.65,339.2919,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,A,E,,,0106移动展业(App),2948.95,1042.0745,3,0,0,704.86,3104.1809,2948.95,792.9971,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,B,A,,,0106移动展业(App),708.98,71.9,1,0,0,141.79,590.8135,708.98,57.5206,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,B,A,,,0107B2B,579.05,250.6573,1,0,0,150.55,677.2451,579.05,185.4877,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,B,B,,,0101柜面,7166.71,2469.4687,12,2,0,1479.16,6954.4992,7166.71,1959.7872,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,B,B,,,0106移动展业(App),98474.81,40288.4477,136,19,7896.58,20711.51,96570.5118,98474.81,23918.2835,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,B,B,,,0107B2B,2629.87,1321.9624,3,0,0,614.23,2601.6037,2629.87,1013.2061,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,B,B,,,0201PC,617.85,328.3915,1,0,0,148.29,650.367,617.85,249.5744,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,B,B,,,0202APP,1225.07,332.2793,1,0,0,245.02,1020.8901,1225.07,265.8218,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,B,C,,,0101柜面,3267.73,1372.3063,5,0,0,700.7,3284.2574,3267.73,1078.0424,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,B,C,,,0106移动展业(App),74481.6,26701.2075,98,2,216.98,16151.27,71934.7647,74481.6,20694.094,38
2025/9/14,2025,非营业客车旧车非过户,成都,天府,非营业企业客车,商业保险,FALSE,交三,FALSE,续保,B,C,,,0107B2B,1344.21,711.7978,2,0,0,305.76,1259.4894,1344.21,549.8891,38
